"RGN09CD","Year","Sex","Age_Group","Deprivation_Quintile","Ethnic_Group","population_estimates"
"E12000006",2021,"Males","0-24","2","Black",9067.43678150573
"E12000006",2021,"Males","0-24","3","Black",8158.68795953867
"E12000006",2021,"Males","0-24","4","Black",5098.16283313026
"E12000006",2021,"Males","0-24","5","Black",4012.70577908278
"E12000006",2021,"Males","0-24","1","Mixed",7450.98709814918
"E12000006",2021,"Males","0-24","2","Mixed",10078.8838483245
"E12000006",2021,"Males","0-24","3","Mixed",11722.5342460014
"E12000006",2021,"Males","0-24","4","Mixed",9989.4861612832
"E12000006",2021,"Males","0-24","5","Mixed",10946.6430397879
"E12000006",2021,"Males","0-24","1","Other",1134.0041982201
"E12000006",2021,"Males","0-24","2","Other",1088.99601040797
"E12000006",2021,"Males","0-24","3","Other",1718.64942641778
"E12000006",2021,"Males","0-24","4","Other",1269.73407555433
"E12000006",2021,"Males","0-24","5","Other",1155.03169796692
"E12000006",2021,"Males","0-24","1","White",79343.4898133632
"E12000006",2021,"Males","0-24","2","White",134198.408184588
"E12000006",2021,"Males","0-24","3","White",189124.643406924
"E12000006",2021,"Males","0-24","4","White",171052.392662238
"E12000006",2021,"Males","0-24","5","White",199435.15108113
"E12000006",2021,"Males","25-49","1","Asian",17175.1361820848
"E12000006",2021,"Males","25-49","2","Asian",20467.715513349
"E12000006",2021,"Males","25-49","3","Asian",21374.1421933217
"E12000006",2021,"Males","25-49","4","Asian",15747.108250598
"E12000006",2021,"Males","25-49","5","Asian",16123.5040988981
"E12000006",2021,"Males","25-49","1","Black",6050.06463098437
"E12000006",2021,"Males","25-49","2","Black",8704.40042475586
"E12000006",2021,"Males","25-49","3","Black",8024.98180674682
"E12000006",2021,"Males","25-49","4","Black",5160.78930986592
"E12000006",2021,"Males","25-49","5","Black",4131.24445103112
"E12000006",2021,"Males","25-49","1","Mixed",3691.49188465961
"E12000006",2021,"Males","25-49","2","Mixed",4274.29493145468
"E12000006",2021,"Males","25-49","3","Mixed",5620.81124425445
"E12000006",2021,"Males","25-49","4","Mixed",4436.13520025235
"E12000006",2021,"Males","25-49","5","Mixed",4470.91855749799
"E12000006",2021,"Males","25-49","1","Other",2525.92066962604
"E12000006",2021,"Males","25-49","2","Other",2282.68826055909
"E12000006",2021,"Males","25-49","3","Other",3207.24776885211
"E12000006",2021,"Males","25-49","4","Other",2187.78335062236
"E12000006",2021,"Males","25-49","5","Other",2040.23149728268
"E12000006",2021,"Males","25-49","1","White",81648.7048935086
"E12000006",2021,"Males","25-49","2","White",145722.486641413
"E12000006",2021,"Males","25-49","3","White",208355.567598359
"E12000006",2021,"Males","25-49","4","White",187943.905819795
"E12000006",2021,"Males","25-49","5","White",207646.695820197
"E12000006",2021,"Males","50-64","1","Asian",3573.53315180621
"E12000006",2021,"Males","50-64","2","Asian",4996.80085539515
"E12000006",2021,"Males","50-64","3","Asian",5165.4853209626
"E12000006",2021,"Males","50-64","4","Asian",4677.44918952611
"E12000006",2021,"Males","50-64","5","Asian",6019.05722528484
"E12000006",2021,"Males","50-64","1","Black",2903.97215423524
"E12000006",2021,"Males","50-64","2","Black",4133.19895827862
"E12000006",2021,"Males","50-64","3","Black",4075.23902877764
"E12000006",2021,"Males","50-64","4","Black",2941.66000096348
"E12000006",2021,"Males","50-64","5","Black",2382.78947650749
"E12000006",2021,"Males","50-64","1","Mixed",800.746599284597
"E12000006",2021,"Males","50-64","2","Mixed",1146.17033770615
"E12000006",2021,"Males","50-64","3","Mixed",1441.00678507729
"E12000006",2021,"Males","50-64","4","Mixed",1372.53700785232
"E12000006",2021,"Males","50-64","5","Mixed",1369.05651535569
"E12000006",2021,"Males","50-64","1","Other",351.681048802708
"E12000006",2021,"Males","50-64","2","Other",517.481333517056
"E12000006",2021,"Males","50-64","3","Other",789.90394413537
"E12000006",2021,"Males","50-64","4","Other",738.260571348225
"E12000006",2021,"Males","50-64","5","Other",839.079651460576
"E12000006",2021,"Males","50-64","1","White",46725.64679589
"E12000006",2021,"Males","50-64","2","White",92572.7184204419
"E12000006",2021,"Males","50-64","3","White",143701.976790846
"E12000006",2021,"Males","50-64","4","White",132881.898840025
"E12000006",2021,"Males","50-64","5","White",151919.175996501
"E12000006",2021,"Males","65-74","1","Asian",1273.10865929923
"E12000006",2021,"Males","65-74","2","Asian",1507.53709501603
"E12000006",2021,"Males","65-74","3","Asian",1698.61115707839
"E12000006",2021,"Males","65-74","4","Asian",1571.00662029022
"E12000006",2021,"Males","65-74","5","Asian",2026.63026960344
"E12000006",2021,"Males","65-74","1","Black",566.09756134552
"E12000006",2021,"Males","65-74","2","Black",671.557860696202
"E12000006",2021,"Males","65-74","3","Black",584.476471566191
"E12000006",2021,"Males","65-74","4","Black",434.411048892682
"E12000006",2021,"Males","65-74","5","Black",323.246806621276
"E12000006",2021,"Males","65-74","1","Mixed",150.06138058563
"E12000006",2021,"Males","65-74","2","Mixed",230.974753423334
"E12000006",2021,"Males","65-74","3","Mixed",296.004089272366
"E12000006",2021,"Males","65-74","4","Mixed",256.422385796534
"E12000006",2021,"Males","65-74","5","Mixed",307.315845574777
"E12000006",2021,"Males","65-74","1","Other",93.762582080877
"E12000006",2021,"Males","65-74","2","Other",172.920326830382
"E12000006",2021,"Males","65-74","3","Other",238.559308426983
"E12000006",2021,"Males","65-74","4","Other",221.401368010732
"E12000006",2021,"Males","65-74","5","Other",362.925255181721
"E12000006",2021,"Males","65-74","1","White",22608.1531244926
"E12000006",2021,"Males","65-74","2","White",49703.804243329
"E12000006",2021,"Males","65-74","3","White",80763.9711685244
"E12000006",2021,"Males","65-74","4","White",72970.0383608947
"E12000006",2021,"Males","65-74","5","White",81973.6742571604
"E12000006",2021,"Males","75-84","1","Asian",545.58574792154
"E12000006",2021,"Males","75-84","2","Asian",670.911652984855
"E12000006",2021,"Males","75-84","3","Asian",791.262639343681
"E12000006",2021,"Males","75-84","4","Asian",721.93158601735
"E12000006",2021,"Males","75-84","5","Asian",958.145349944791
"E12000006",2021,"Males","75-84","1","Black",257.601300925461
"E12000006",2021,"Males","75-84","2","Black",317.351085270369
"E12000006",2021,"Males","75-84","3","Black",289.103230205805
"E12000006",2021,"Males","75-84","4","Black",211.97181286306
"E12000006",2021,"Males","75-84","5","Black",162.274521616961
"E12000006",2021,"Males","75-84","1","Mixed",72.222258062821
"E12000006",2021,"Males","75-84","2","Mixed",115.442685260622
"E12000006",2021,"Males","75-84","3","Mixed",154.856335875498
"E12000006",2021,"Males","75-84","4","Mixed",132.336165052715
"E12000006",2021,"Males","75-84","5","Mixed",163.172288672392
"E12000006",2021,"Males","75-84","1","Other",30.6631408232465
"E12000006",2021,"Males","75-84","2","Other",58.726336537394
"E12000006",2021,"Males","75-84","3","Other",84.8032680957754
"E12000006",2021,"Males","75-84","4","Other",77.6404175570919
"E12000006",2021,"Males","75-84","5","Other",130.937364793673
"E12000006",2021,"Males","75-84","1","White",13335.325181416
"E12000006",2021,"Males","75-84","2","White",30445.838374528
"E12000006",2021,"Males","75-84","3","White",51782.7764808362
"E12000006",2021,"Males","75-84","4","White",46153.3875260125
"E12000006",2021,"Males","75-84","5","White",53342.3632493763
"E12000006",2021,"Males","85+","1","Asian",187.620898736618
"E12000006",2021,"Males","85+","2","Asian",233.468847332384
"E12000006",2021,"Males","85+","3","Asian",265.288269679051
"E12000006",2021,"Males","85+","4","Asian",244.764028819503
"E12000006",2021,"Males","85+","5","Asian",340.110591892681
"E12000006",2021,"Males","85+","1","Black",110.946367866786
"E12000006",2021,"Males","85+","2","Black",138.308997617739
"E12000006",2021,"Males","85+","3","Black",121.393986299832
"E12000006",2021,"Males","85+","4","Black",90.0070453948771
"E12000006",2021,"Males","85+","5","Black",72.1416282871435
"E12000006",2021,"Males","85+","1","Mixed",30.8155386270685
"E12000006",2021,"Males","85+","2","Mixed",49.8437293963301
"E12000006",2021,"Males","85+","3","Mixed",64.4179457317459
"E12000006",2021,"Males","85+","4","Mixed",55.6686385411933
"E12000006",2021,"Males","85+","5","Mixed",71.8647090085984
"E12000006",2021,"Males","85+","1","Other",11.5168231210224
"E12000006",2021,"Males","85+","2","Other",22.3200096386358
"E12000006",2021,"Males","85+","3","Other",31.0533058059016
"E12000006",2021,"Males","85+","4","Other",28.7499620801352
"E12000006",2021,"Males","85+","5","Other",50.7633437857975
"E12000006",2021,"Males","85+","1","White",4701.89116290157
"E12000006",2021,"Males","85+","2","White",10862.8131198247
"E12000006",2021,"Males","85+","3","White",17800.5526519021
"E12000006",2021,"Males","85+","4","White",16043.7504671612
"E12000006",2021,"Males","85+","5","White",19413.8549305453
"E12000007",2021,"Females","0-24","1","Asian",54344.9567381382
"E12000007",2021,"Females","0-24","2","Asian",127634.851197017
"E12000007",2021,"Females","0-24","3","Asian",82343.562485838
"E12000007",2021,"Females","0-24","4","Asian",44821.5767975471
"E12000007",2021,"Females","0-24","5","Asian",21340.6328914929
"E12000007",2021,"Females","0-24","1","Black",72972.7869414272
"E12000007",2021,"Females","0-24","2","Black",94933.979889752
"E12000007",2021,"Females","0-24","3","Black",39622.4594180598
"E12000007",2021,"Females","0-24","4","Black",14365.443304125
"E12000007",2021,"Females","0-24","5","Black",4482.32774122456
"E12000007",2021,"Females","0-24","1","Mixed",27887.1756363482
"E12000007",2021,"Females","0-24","2","Mixed",48341.4273419106
"E12000007",2021,"Females","0-24","3","Mixed",31476.915710238
"E12000007",2021,"Females","0-24","4","Mixed",19788.2708816497
"E12000007",2021,"Females","0-24","5","Mixed",11928.6986512716
"E12000007",2021,"Females","0-24","1","Other",11448.0217501516
"E12000007",2021,"Females","0-24","2","Other",17648.4896832567
"E12000007",2021,"Females","0-24","3","Other",10605.330004291
"E12000007",2021,"Females","0-24","4","Other",6301.97594396977
"E12000007",2021,"Females","0-24","5","Other",2703.95611236781
"E12000007",2021,"Females","0-24","1","White",90543.5806500689
"E12000007",2021,"Females","0-24","2","White",180729.890752216
"E12000007",2021,"Females","0-24","3","White",142753.879468861
"E12000007",2021,"Females","0-24","4","White",128394.477549733
"E12000007",2021,"Females","0-24","5","White",106682.266459002
"E12000007",2021,"Females","25-49","1","Asian",59736.5861867585
"E12000007",2021,"Females","25-49","2","Asian",157516.448942509
"E12000007",2021,"Females","25-49","3","Asian",112167.025940203
"E12000007",2021,"Females","25-49","4","Asian",65486.2338595788
"E12000007",2021,"Females","25-49","5","Asian",32452.3408076885
"E12000007",2021,"Females","25-49","1","Black",67935.0125837911
"E12000007",2021,"Females","25-49","2","Black",91334.9423786506
"E12000007",2021,"Females","25-49","3","Black",38076.9845209632
"E12000007",2021,"Females","25-49","4","Black",13522.662007512
"E12000007",2021,"Females","25-49","5","Black",4429.92139176999
"E12000007",2021,"Females","25-49","1","Mixed",17904.3872139538
"E12000007",2021,"Females","25-49","2","Mixed",33402.1253805528
"E12000007",2021,"Females","25-49","3","Mixed",19950.0402813838
"E12000007",2021,"Females","25-49","4","Mixed",11635.542343201
"E12000007",2021,"Females","25-49","5","Mixed",6264.66182050584
"E12000007",2021,"Females","25-49","1","Other",15658.2701135853
"E12000007",2021,"Females","25-49","2","Other",26529.0822228221
"E12000007",2021,"Females","25-49","3","Other",15996.9505188111
"E12000007",2021,"Females","25-49","4","Other",9931.75094941881
"E12000007",2021,"Females","25-49","5","Other",4776.54323120164
"E12000007",2021,"Females","25-49","1","White",134077.098522983
"E12000007",2021,"Females","25-49","2","White",306887.822472419
"E12000007",2021,"Females","25-49","3","White",242231.343317559
"E12000007",2021,"Females","25-49","4","White",196646.473498896
"E12000007",2021,"Females","25-49","5","White",138278.280493228
"E12000007",2021,"Females","50-64","1","Asian",17656.5248122674
"E12000007",2021,"Females","50-64","2","Asian",46740.5784134419
"E12000007",2021,"Females","50-64","3","Asian",36998.0512935866
"E12000007",2021,"Females","50-64","4","Asian",24189.7430002754
"E12000007",2021,"Females","50-64","5","Asian",13081.0295415773
"E12000007",2021,"Females","50-64","1","Black",41899.6580365398
"E12000007",2021,"Females","50-64","2","Black",56533.2057406414
"E12000007",2021,"Females","50-64","3","Black",25638.1198126857
"E12000007",2021,"Females","50-64","4","Black",10154.4725587775
"E12000007",2021,"Females","50-64","5","Black",3584.11360717806
"E12000007",2021,"Females","50-64","1","Mixed",5018.42742683577
"E12000007",2021,"Females","50-64","2","Mixed",7992.29408855171
"E12000007",2021,"Females","50-64","3","Mixed",5164.27719610798
"E12000007",2021,"Females","50-64","4","Mixed",3262.27925168442
"E12000007",2021,"Females","50-64","5","Mixed",2018.35194540462
"E12000007",2021,"Females","50-64","1","Other",5512.58242838657
"E12000007",2021,"Females","50-64","2","Other",8810.39056154051
"E12000007",2021,"Females","50-64","3","Other",5862.38651539926
"E12000007",2021,"Females","50-64","4","Other",4167.97711363801
"E12000007",2021,"Females","50-64","5","Other",2252.00344359603
"E12000007",2021,"Females","50-64","1","White",55493.6981161939
"E12000007",2021,"Females","50-64","2","White",111009.710733115
"E12000007",2021,"Females","50-64","3","White",96505.2083229424
"E12000007",2021,"Females","50-64","4","White",95498.7339886184
"E12000007",2021,"Females","50-64","5","White",83955.3900509911
"E12000007",2021,"Females","65-74","1","Asian",6925.30620178368
"E12000007",2021,"Females","65-74","2","Asian",19219.358653473
"E12000007",2021,"Females","65-74","3","Asian",16567.875932894
"E12000007",2021,"Females","65-74","4","Asian",11149.8819028904
"E12000007",2021,"Females","65-74","5","Asian",6224.08367621488
"E12000007",2021,"Females","65-74","1","Black",8878.30193826561
"E12000007",2021,"Females","65-74","2","Black",13052.2235919657
"E12000007",2021,"Females","65-74","3","Black",6198.26837764825
"E12000007",2021,"Females","65-74","4","Black",2475.81727325979
"E12000007",2021,"Females","65-74","5","Black",820.486376263811
"E12000007",2021,"Females","65-74","1","Mixed",1073.12420694374
"E12000007",2021,"Females","65-74","2","Mixed",1847.18965857906
"E12000007",2021,"Females","65-74","3","Mixed",1308.6748987052
"E12000007",2021,"Females","65-74","4","Mixed",878.134456390781
"E12000007",2021,"Females","65-74","5","Mixed",560.217657257274
"E12000007",2021,"Females","65-74","1","Other",1535.83431157252
"E12000007",2021,"Females","65-74","2","Other",2771.71039060812
"E12000007",2021,"Females","65-74","3","Other",1997.38589683729
"E12000007",2021,"Females","65-74","4","Other",1575.4014078721
"E12000007",2021,"Females","65-74","5","Other",976.460122343748
"E12000007",2021,"Females","65-74","1","White",24882.0781101668
"E12000007",2021,"Females","65-74","2","White",49887.7988081452
"E12000007",2021,"Females","65-74","3","White",47173.4491612922
"E12000007",2021,"Females","65-74","4","White",50027.3147536845
"E12000007",2021,"Females","65-74","5","White",45093.3952349357
"E12000007",2021,"Females","75-84","1","Asian",3255.84721161857
"E12000007",2021,"Females","75-84","2","Asian",9052.22020825671
"E12000007",2021,"Females","75-84","3","Asian",7981.23025954845
"E12000007",2021,"Females","75-84","4","Asian",5440.8883784836
"E12000007",2021,"Females","75-84","5","Asian",3008.08125901938
"E12000007",2021,"Females","75-84","1","Black",5556.08730325838
"E12000007",2021,"Females","75-84","2","Black",8183.04309807964
"E12000007",2021,"Females","75-84","3","Black",3974.54572872967
"E12000007",2021,"Females","75-84","4","Black",1608.1710955479
"E12000007",2021,"Females","75-84","5","Black",527.836757218499
"E12000007",2021,"Females","75-84","1","Mixed",533.563239061158
"E12000007",2021,"Females","75-84","2","Mixed",920.107520382589
"E12000007",2021,"Females","75-84","3","Mixed",666.723329599814
"E12000007",2021,"Females","75-84","4","Mixed",453.180735672266
"E12000007",2021,"Females","75-84","5","Mixed",286.33985924988
"E12000007",2021,"Females","75-84","1","Other",665.699658396088
"E12000007",2021,"Females","75-84","2","Other",1203.57456502758
"E12000007",2021,"Females","75-84","3","Other",887.102734905372
"E12000007",2021,"Females","75-84","4","Other",708.760833926071
"E12000007",2021,"Females","75-84","5","Other",435.088481000042
"E12000007",2021,"Females","75-84","1","White",16254.6161479134
"E12000007",2021,"Females","75-84","2","White",32649.4292817494
"E12000007",2021,"Females","75-84","3","White",31576.6222234599
"E12000007",2021,"Females","75-84","4","White",33921.2442796487
"E12000007",2021,"Females","75-84","5","White",30282.5268102408
"E12000007",2021,"Females","85+","1","Asian",1052.87308528455
"E12000007",2021,"Females","85+","2","Asian",2986.54558557886
"E12000007",2021,"Females","85+","3","Asian",2658.62297682345
"E12000007",2021,"Females","85+","4","Asian",1774.97482412785
"E12000007",2021,"Females","85+","5","Asian",964.858349160385
"E12000007",2021,"Females","85+","1","Black",2015.40108339846
"E12000007",2021,"Females","85+","2","Black",3028.37251016161
"E12000007",2021,"Females","85+","3","Black",1485.09703271116
"E12000007",2021,"Females","85+","4","Black",588.484532074968
"E12000007",2021,"Females","85+","5","Black",189.91271581962
"E12000007",2021,"Females","85+","1","Mixed",176.897339475182
"E12000007",2021,"Females","85+","2","Mixed",311.226100672313
"E12000007",2021,"Females","85+","3","Mixed",227.696292211692
"E12000007",2021,"Females","85+","4","Mixed",151.571383460514
"E12000007",2021,"Females","85+","5","Mixed",94.1627635188807
"E12000007",2021,"Females","85+","1","Other",211.773046924296
"E12000007",2021,"Females","85+","2","Other",390.631609140707
"E12000007",2021,"Females","85+","3","Other",290.697418459225
"E12000007",2021,"Females","85+","4","Other",227.458638460915
"E12000007",2021,"Females","85+","5","Other",137.287793272319
"E12000007",2021,"Females","85+","1","White",8364.77594411961
"E12000007",2021,"Females","85+","2","White",17141.7524457269
"E12000007",2021,"Females","85+","3","White",16738.5630157131
"E12000007",2021,"Females","85+","4","White",17610.0156763939
"E12000007",2021,"Females","85+","5","White",15457.2308373075
"E12000007",2021,"Males","0-24","1","Asian",56623.5365151216
"E12000007",2021,"Males","0-24","2","Asian",137078.122795054
"E12000007",2021,"Males","0-24","3","Asian",85803.4363840123
"E12000007",2021,"Males","0-24","4","Asian",45765.9134456025
"E12000007",2021,"Males","0-24","5","Asian",21120.1324752258
"E12000007",2021,"Males","0-24","1","Black",75448.0529758044
"E12000007",2021,"Males","0-24","2","Black",98281.682793579
"E12000007",2021,"Males","0-24","3","Black",40844.5703877535
"E12000007",2021,"Males","0-24","4","Black",14811.8174364404
"E12000007",2021,"Males","0-24","5","Black",4676.78914806197
"E12000007",2021,"Males","0-24","1","Mixed",28644.7490318971
"E12000007",2021,"Males","0-24","2","Mixed",49473.4231339683
"E12000007",2021,"Males","0-24","3","Mixed",32173.1375751695
"E12000007",2021,"Males","0-24","4","Mixed",20562.84619243
"E12000007",2021,"Males","0-24","5","Mixed",12352.8328796473
"E12000007",2021,"Males","0-24","1","Other",11815.4329985893
"E12000007",2021,"Males","0-24","2","Other",19013.2785963149
"E12000007",2021,"Males","0-24","3","Other",11113.3143326189
"E12000007",2021,"Males","0-24","4","Other",6481.19287032565
"E12000007",2021,"Males","0-24","5","Other",2793.60160741392
"E12000007",2021,"Males","0-24","1","White",93578.1551301187
"E12000007",2021,"Males","0-24","2","White",184252.333614899
"E12000007",2021,"Males","0-24","3","White",146416.659625418
"E12000007",2021,"Males","0-24","4","White",135432.588253983
"E12000007",2021,"Males","0-24","5","White",113324.554800508
"E12000007",2021,"Males","25-49","1","Asian",64204.4131977865
"E12000007",2021,"Males","25-49","2","Asian",179674.245526961
"E12000007",2021,"Males","25-49","3","Asian",117924.364298361
"E12000007",2021,"Males","25-49","4","Asian",61868.5242492871
"E12000007",2021,"Males","25-49","5","Asian",27691.0154671963
"E12000007",2021,"Males","25-49","1","Black",53938.5635040283
"E12000007",2021,"Males","25-49","2","Black",78053.5303736483
"E12000007",2021,"Males","25-49","3","Black",33256.2072801183
"E12000007",2021,"Males","25-49","4","Black",12776.9989406931
"E12000007",2021,"Males","25-49","5","Black",4182.79809733623
"E12000007",2021,"Males","25-49","1","Mixed",16764.3514376179
"E12000007",2021,"Males","25-49","2","Mixed",31697.7096912465
"E12000007",2021,"Males","25-49","3","Mixed",19404.1157029729
"E12000007",2021,"Males","25-49","4","Mixed",11531.9075010922
"E12000007",2021,"Males","25-49","5","Mixed",5669.7947444726
"E12000007",2021,"Males","25-49","1","Other",18433.9626885937
"E12000007",2021,"Males","25-49","2","Other",34293.3711458407
"E12000007",2021,"Males","25-49","3","Other",20116.9553284585
"E12000007",2021,"Males","25-49","4","Other",12165.6369354952
"E12000007",2021,"Males","25-49","5","Other",4907.7045210937
"E12000007",2021,"Males","25-49","1","White",138682.796120108
"E12000007",2021,"Males","25-49","2","White",338591.116930959
"E12000007",2021,"Males","25-49","3","White",271075.030732502
"E12000007",2021,"Males","25-49","4","White",216430.547761377
"E12000007",2021,"Males","25-49","5","White",141832.029822716
"E12000007",2021,"Males","50-64","1","Asian",15929.5824739155
"E12000007",2021,"Males","50-64","2","Asian",45432.6573952298
"E12000007",2021,"Males","50-64","3","Asian",35725.7424832064
"E12000007",2021,"Males","50-64","4","Asian",21468.0013875233
"E12000007",2021,"Males","50-64","5","Asian",11407.4882839942
"E12000007",2021,"Males","50-64","1","Black",33559.8380040969
"E12000007",2021,"Males","50-64","2","Black",45529.7437214665
"E12000007",2021,"Males","50-64","3","Black",20292.8649707302
"E12000007",2021,"Males","50-64","4","Black",8087.59861069157
"E12000007",2021,"Males","50-64","5","Black",3078.15505801059
"E12000007",2021,"Males","50-64","1","Mixed",4192.05336016404
"E12000007",2021,"Males","50-64","2","Mixed",7126.83980241985
"E12000007",2021,"Males","50-64","3","Mixed",4312.2077833312
"E12000007",2021,"Males","50-64","4","Mixed",2903.39286124969
"E12000007",2021,"Males","50-64","5","Mixed",1630.91279391708
"E12000007",2021,"Males","50-64","1","Other",6293.07983392997
"E12000007",2021,"Males","50-64","2","Other",10321.7877255715
"E12000007",2021,"Males","50-64","3","Other",6730.27246909263
"E12000007",2021,"Males","50-64","4","Other",4592.07084311492
"E12000007",2021,"Males","50-64","5","Other",2533.76792218458
"E12000007",2021,"Males","50-64","1","White",58104.5615516085
"E12000007",2021,"Males","50-64","2","White",117708.154506305
"E12000007",2021,"Males","50-64","3","White",101062.615486488
"E12000007",2021,"Males","50-64","4","White",96232.0400776185
"E12000007",2021,"Males","50-64","5","White",82550.930594117
"E12000007",2021,"Males","65-74","1","Asian",5607.03560729638
"E12000007",2021,"Males","65-74","2","Asian",15913.9979580684
"E12000007",2021,"Males","65-74","3","Asian",13317.8746921147
"E12000007",2021,"Males","65-74","4","Asian",8720.1405416058
"E12000007",2021,"Males","65-74","5","Asian",4857.66888180601
"E12000007",2021,"Males","65-74","1","Black",6354.80137753908
"E12000007",2021,"Males","65-74","2","Black",9153.61604443359
"E12000007",2021,"Males","65-74","3","Black",4242.30318223931
"E12000007",2021,"Males","65-74","4","Black",1603.90955942463
"E12000007",2021,"Males","65-74","5","Black",556.691838263495
"E12000007",2021,"Males","65-74","1","Mixed",864.348221190175
"E12000007",2021,"Males","65-74","2","Mixed",1415.10373329155
"E12000007",2021,"Males","65-74","3","Mixed",905.943541360594
"E12000007",2021,"Males","65-74","4","Mixed",579.903310374949
"E12000007",2021,"Males","65-74","5","Mixed",390.031580616599
"E12000007",2021,"Males","65-74","1","Other",1470.39530231851
"E12000007",2021,"Males","65-74","2","Other",2772.56742815389
"E12000007",2021,"Males","65-74","3","Other",2020.5449105965
"E12000007",2021,"Males","65-74","4","Other",1608.28619022057
"E12000007",2021,"Males","65-74","5","Other",997.993441935317
"E12000007",2021,"Males","65-74","1","White",23431.6903931249
"E12000007",2021,"Males","65-74","2","White",48331.2215956938
"E12000007",2021,"Males","65-74","3","White",44862.2045930394
"E12000007",2021,"Males","65-74","4","White",45965.1700662908
"E12000007",2021,"Males","65-74","5","White",41664.5020089925
"E12000007",2021,"Males","75-84","1","Asian",2695.9164124872
"E12000007",2021,"Males","75-84","2","Asian",7507.61550441589
"E12000007",2021,"Males","75-84","3","Asian",6551.17064385244
"E12000007",2021,"Males","75-84","4","Asian",4510.11430756518
"E12000007",2021,"Males","75-84","5","Asian",2509.97173312919
"E12000007",2021,"Males","75-84","1","Black",3772.65092207378
"E12000007",2021,"Males","75-84","2","Black",5331.96081386745
"E12000007",2021,"Males","75-84","3","Black",2576.66063931639
"E12000007",2021,"Males","75-84","4","Black",1024.27240675938
"E12000007",2021,"Males","75-84","5","Black",355.16266757623
"E12000007",2021,"Males","75-84","1","Mixed",493.162802421114
"E12000007",2021,"Males","75-84","2","Mixed",792.208434413073
"E12000007",2021,"Males","75-84","3","Mixed",528.826952503772
"E12000007",2021,"Males","75-84","4","Mixed",355.916492781896
"E12000007",2021,"Males","75-84","5","Mixed",239.149323122008
"E12000007",2021,"Males","75-84","1","Other",570.934548781206
"E12000007",2021,"Males","75-84","2","Other",1056.29190223373
"E12000007",2021,"Males","75-84","3","Other",802.6599702273
"E12000007",2021,"Males","75-84","4","Other",671.748192359177
"E12000007",2021,"Males","75-84","5","Other",416.435474992783
"E12000007",2021,"Males","75-84","1","White",12934.612447808
"E12000007",2021,"Males","75-84","2","White",26177.4409533339
"E12000007",2021,"Males","75-84","3","White",25336.1890643858
"E12000007",2021,"Males","75-84","4","White",27294.1533808528
"E12000007",2021,"Males","75-84","5","White",24716.320008737
"E12000007",2021,"Males","85+","1","Asian",832.621134016273
"E12000007",2021,"Males","85+","2","Asian",2426.49327645739
"E12000007",2021,"Males","85+","3","Asian",2165.68275366104
"E12000007",2021,"Males","85+","4","Asian",1507.76887682477
"E12000007",2021,"Males","85+","5","Asian",872.283872981476
"E12000007",2021,"Males","85+","1","Black",1445.02403007488
"E12000007",2021,"Males","85+","2","Black",2137.23096649817
"E12000007",2021,"Males","85+","3","Black",1056.3810176781
"E12000007",2021,"Males","85+","4","Black",424.668587768455
"E12000007",2021,"Males","85+","5","Black",153.074821342777
"E12000007",2021,"Males","85+","1","Mixed",157.600973749258
"E12000007",2021,"Males","85+","2","Mixed",264.937911712486
"E12000007",2021,"Males","85+","3","Mixed",180.891052116034
"E12000007",2021,"Males","85+","4","Mixed",123.118386607842
"E12000007",2021,"Males","85+","5","Mixed",85.9974840757283
"E12000007",2021,"Males","85+","1","Other",154.459581990584
"E12000007",2021,"Males","85+","2","Other",299.053261828414
"E12000007",2021,"Males","85+","3","Other",232.431537088633
"E12000007",2021,"Males","85+","4","Other",196.716711321608
"E12000007",2021,"Males","85+","5","Other",126.772266506258
"E12000007",2021,"Males","85+","1","White",4770.46856937522
"E12000007",2021,"Males","85+","2","White",10103.4772748003
"E12000007",2021,"Males","85+","3","White",10001.9303925452
"E12000007",2021,"Males","85+","4","White",10896.4106912479
"E12000007",2021,"Males","85+","5","White",10257.45056773
"E12000008",2021,"Females","0-24","1","Asian",11186.7857527598
"E12000008",2021,"Females","0-24","2","Asian",29568.670264525
"E12000008",2021,"Females","0-24","3","Asian",26186.9158503278
"E12000008",2021,"Females","0-24","4","Asian",21910.6867676416
"E12000008",2021,"Females","0-24","5","Asian",26677.3636921388
"E12000008",2021,"Females","0-24","1","Black",6067.92405343718
"E12000008",2021,"Females","0-24","2","Black",10327.6820464681
"E12000008",2021,"Females","0-24","3","Black",8335.0643920344
"E12000008",2021,"Females","0-24","4","Black",6971.36008360603
"E12000008",2021,"Females","0-24","5","Black",5987.25130161174
"E12000008",2021,"Females","0-24","1","Mixed",7381.53176540672
"E12000008",2021,"Females","0-24","2","Mixed",12493.6002371296
"E12000008",2021,"Females","0-24","3","Mixed",13803.5113563936
"E12000008",2021,"Females","0-24","4","Mixed",15541.7542463416
"E12000008",2021,"Females","0-24","5","Mixed",20503.5638732549
"E12000008",2021,"Females","0-24","1","Other",1424.71942296118
"E12000008",2021,"Females","0-24","2","Other",2426.76575409896
"E12000008",2021,"Females","0-24","3","Other",2064.11692547929
"E12000008",2021,"Females","0-24","4","Other",2209.63156880143
"E12000008",2021,"Females","0-24","5","Other",3020.73105005101
"E12000008",2021,"Females","0-24","1","White",106335.316401373
"E12000008",2021,"Females","0-24","2","White",159926.400485907
